term,group1,group2,estimate,p.adj,p.adj.signif
interaction_var:strain,0.0:GFC0186,0.5e-06:GFC0187,-0.0728312639508347,0.118,ns
interaction_var:strain,0.0:GFC0186,100.5e-06:GFC0187,-0.0877857110165747,0.00478,**
interaction_var:strain,0.0:GFC0186,0.0:GFC0188,-0.006758743019817243,1,ns
interaction_var:strain,0.0:GFC0186,100.0:GFC0188,-0.06002037004111099,0.229,ns
interaction_var:strain,0.0:GFC0186,0.5e-06:GFC0188,0.004578965376581395,1,ns
interaction_var:strain,0.0:GFC0186,100.5e-06:GFC0188,0.004720465991363942,1,ns
interaction_var:strain,0.0:GFC0186,0.0:GFC0189,-0.018563959729939433,1,ns
interaction_var:strain,0.0:GFC0186,100.0:GFC0189,-0.0243101318632864,1,ns
interaction_var:strain,0.0:GFC0186,0.5e-06:GFC0189,0.019154650737143453,1,ns
interaction_var:strain,0.0:GFC0186,100.5e-06:GFC0189,-0.055013615971427926,0.849,ns
interaction_var:strain,0.0:GFC0186,0.0:GFC0190,-0.008755748486342557,1,ns
interaction_var:strain,0.0:GFC0186,100.0:GFC0190,-0.009125941754515143,1,ns
interaction_var:strain,0.0:GFC0186,0.5e-06:GFC0190,0.03460973148737978,1,ns
interaction_var:strain,0.0:GFC0186,100.5e-06:GFC0190,-0.00869928901725181,1,ns
interaction_var:strain,0.0:GFC0186,0.0:GFC0191,0.004409370351266484,1,ns
interaction_var:strain,0.0:GFC0186,100.0:GFC0191,-0.20029770304684735,1.3e-11,****
interaction_var:strain,0.0:GFC0186,0.5e-06:GFC0191,-0.09520459500696482,6.85e-4,***
interaction_var:strain,0.0:GFC0186,100.5e-06:GFC0191,-0.20081163163552176,1.34e-11,****
interaction_var:strain,0.0:GFC0186,0.0:GFC0192,0.007028518449531562,1,ns
interaction_var:strain,0.0:GFC0186,100.0:GFC0192,-0.016813420398592877,1,ns
interaction_var:strain,0.0:GFC0186,0.5e-06:GFC0192,-0.08308775708884625,0.0147,*
interaction_var:strain,0.0:GFC0186,100.5e-06:GFC0192,-0.1357322409390994,1.03e-9,****
interaction_var:strain,0.0:GFC0186,0.0:GFC0193,0.005862198451524303,1,ns
interaction_var:strain,0.0:GFC0186,100.0:GFC0193,-0.1838810611292151,1.3e-11,****
interaction_var:strain,0.0:GFC0186,0.5e-06:GFC0193,-0.07541185529122563,0.0737,ns
interaction_var:strain,0.0:GFC0186,100.5e-06:GFC0193,-0.1936483445235031,1.37e-11,****
interaction_var:strain,0.0:GFC0186,0.0:GFC0194,-0.024308735317360386,1,ns
interaction_var:strain,0.0:GFC0186,100.0:GFC0194,-0.049005069951053776,0.807,ns
interaction_var:strain,0.0:GFC0186,0.5e-06:GFC0194,-0.02295115390148475,1,ns
interaction_var:strain,0.0:GFC0186,100.5e-06:GFC0194,-0.05969859335927627,0.644,ns
interaction_var:strain,0.0:GFC0186,0.0:GFC0195,-0.025985248905616404,1,ns
interaction_var:strain,0.0:GFC0186,100.0:GFC0195,-0.03771755286171019,0.999,ns
interaction_var:strain,0.0:GFC0186,0.5e-06:GFC0195,-0.015195496464959157,1,ns
interaction_var:strain,0.0:GFC0186,100.5e-06:GFC0195,-0.058168349101497596,0.719,ns
interaction_var:strain,0.0:GFC0186,0.0:GFC0196,0.0158651644538034,1,ns
interaction_var:strain,0.0:GFC0186,100.0:GFC0196,-0.023914745755735933,1,ns
interaction_var:strain,0.0:GFC0186,0.5e-06:GFC0196,-0.048247772976845404,0.983,ns
interaction_var:strain,0.0:GFC0186,100.5e-06:GFC0196,-0.022305404519577826,1,ns
interaction_var:strain,0.0:GFC0186,0.0:GFC0197,0.01839880709991043,1,ns
interaction_var:strain,0.0:GFC0186,100.0:GFC0197,-0.027776063836568665,1,ns
interaction_var:strain,0.0:GFC0186,0.5e-06:GFC0197,-0.04319616242262561,0.999,ns
interaction_var:strain,0.0:GFC0186,100.5e-06:GFC0197,-0.07863417060681391,0.0388,*
interaction_var:strain,0.0:GFC0186,0.0:GFC0198,0.015750907125098773,1,ns
interaction_var:strain,0.0:GFC0186,100.0:GFC0198,-0.07721476151200779,2.09e-4,***
interaction_var:strain,0.0:GFC0186,0.5e-06:GFC0198,-0.015318997738080764,1,ns
interaction_var:strain,0.0:GFC0186,100.5e-06:GFC0198,0.01743658711889795,1,ns
interaction_var:strain,0.0:GFC0186,0.0:GFC0199,-0.02019032913596558,1,ns
interaction_var:strain,0.0:GFC0186,100.0:GFC0199,-0.158757700838629,1.39e-11,****
interaction_var:strain,0.0:GFC0186,0.5e-06:GFC0199,-0.049586307964058635,0.971,ns
interaction_var:strain,0.0:GFC0186,100.5e-06:GFC0199,-0.1969134084874113,1.36e-11,****
interaction_var:strain,0.0:GFC0186,0.0:GFC0221,0.024094896520128195,1,ns
interaction_var:strain,0.0:GFC0186,100.0:GFC0221,-0.06309028422203486,8.01e-4,***
interaction_var:strain,0.0:GFC0186,0.5e-06:GFC0221,0.0012941959448610207,1,ns
interaction_var:strain,0.0:GFC0186,100.5e-06:GFC0221,-0.05681647763761777,0.779,ns
interaction_var:strain,0.0:GFC0186,0.0:GFC0222,0.04856846111990548,0.118,ns
interaction_var:strain,0.0:GFC0186,100.0:GFC0222,-0.11758006096694906,1.39e-11,****
interaction_var:strain,0.0:GFC0186,0.5e-06:GFC0222,0.006780989689903455,1,ns
interaction_var:strain,0.0:GFC0186,100.5e-06:GFC0222,-0.14390440705346222,5.68e-11,****
interaction_var:strain,0.0:GFC0186,0.0:SV01,0.0510006721629046,0.082,ns
interaction_var:strain,0.0:GFC0186,100.0:SV01,0.031444575670560526,0.994,ns
interaction_var:strain,0.0:GFC0186,0.5e-06:SV01,0.020996493716533005,1,ns
interaction_var:strain,0.0:GFC0186,100.5e-06:SV01,-0.011046629534023078,1,ns
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0186,0.11470607366160634,1.81e-6,****
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0186,-0.0105754468124769,1,ns
interaction_var:strain,100.0:GFC0186,0.0:GFC0187,0.16983823556554897,1.37e-11,****
interaction_var:strain,100.0:GFC0186,100.0:GFC0187,0.09194515847418971,3.59e-5,****
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0187,0.1090061939235763,1.15e-5,****
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0187,0.0940517468578363,9.38e-4,***
interaction_var:strain,100.0:GFC0186,0.0:GFC0188,0.17507871485459375,1.34e-11,****
interaction_var:strain,100.0:GFC0186,100.0:GFC0188,0.1218170878333,2.49e-10,****
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0188,0.1864164232509924,1.38e-11,****
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0188,0.18655792386577494,1.39e-11,****
interaction_var:strain,100.0:GFC0186,0.0:GFC0189,0.16327349814447156,1.38e-11,****
interaction_var:strain,100.0:GFC0186,100.0:GFC0189,0.1575273260111246,1.39e-11,****
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0189,0.20099210861155445,1.34e-11,****
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0189,0.12682384190298307,2.75e-8,****
interaction_var:strain,100.0:GFC0186,0.0:GFC0190,0.17308170938806844,1.35e-11,****
interaction_var:strain,100.0:GFC0186,100.0:GFC0190,0.17271151611989585,1.35e-11,****
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0190,0.21644718936179078,1.3e-11,****
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0190,0.17313816885715919,1.39e-11,****
interaction_var:strain,100.0:GFC0186,0.0:GFC0191,0.18624682822567748,1.3e-11,****
interaction_var:strain,100.0:GFC0186,100.0:GFC0191,-0.018460245172436343,1,ns
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0191,0.08663286286744618,0.00635,**
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0191,-0.01897417376111077,1,ns
interaction_var:strain,100.0:GFC0186,0.0:GFC0192,0.18886597632394256,1.3e-11,****
interaction_var:strain,100.0:GFC0186,100.0:GFC0192,0.16502403747581812,1.39e-11,****
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0192,0.09874970078556475,2.53e-4,***
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0192,0.046105216935311576,0.994,ns
interaction_var:strain,100.0:GFC0186,0.0:GFC0193,0.1876996563259353,1.3e-11,****
interaction_var:strain,100.0:GFC0186,100.0:GFC0193,-0.0020436032548041064,1,ns
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0193,0.10642560258318537,2.57e-5,****
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0193,-0.011810886649092099,1,ns
interaction_var:strain,100.0:GFC0186,0.0:GFC0194,0.1575287225570506,1.39e-11,****
interaction_var:strain,100.0:GFC0186,100.0:GFC0194,0.13283238792335722,1.54e-11,****
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0194,0.15888630397292625,1.39e-11,****
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0194,0.12213886451513473,1.45e-7,****
interaction_var:strain,100.0:GFC0186,0.0:GFC0195,0.1558522089687946,1.39e-11,****
interaction_var:strain,100.0:GFC0186,100.0:GFC0195,0.1441199050127008,1.39e-11,****
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0195,0.16664196140945184,1.39e-11,****
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0195,0.1236691087729134,8.47e-8,****
interaction_var:strain,100.0:GFC0186,0.0:GFC0196,0.1977026223282144,1.3e-11,****
interaction_var:strain,100.0:GFC0186,100.0:GFC0196,0.15792271211867506,1.33e-11,****
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0196,0.1335896848975656,2.3e-9,****
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0196,0.15953205335483317,1.39e-11,****
interaction_var:strain,100.0:GFC0186,0.0:GFC0197,0.20023626497432143,1.3e-11,****
interaction_var:strain,100.0:GFC0186,100.0:GFC0197,0.15406139403784233,1.35e-11,****
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0197,0.13864129545178538,3.49e-10,****
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0197,0.10320328726759709,6.86e-5,****
interaction_var:strain,100.0:GFC0186,0.0:GFC0198,0.19758836499950977,1.3e-11,****
interaction_var:strain,100.0:GFC0186,100.0:GFC0198,0.1046226963624032,1.51e-9,****
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0198,0.16651846013633023,1.39e-11,****
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0198,0.19927404499330895,1.35e-11,****
interaction_var:strain,100.0:GFC0186,0.0:GFC0199,0.16164712873844542,1.39e-11,****
interaction_var:strain,100.0:GFC0186,100.0:GFC0199,0.023079757035782016,1,ns
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0199,0.13225114991035236,3.79e-9,****
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0199,-0.01507595061300028,1,ns
interaction_var:strain,100.0:GFC0186,0.0:GFC0221,0.2059323543945392,1.3e-11,****
interaction_var:strain,100.0:GFC0186,100.0:GFC0221,0.11874717365237614,1.39e-11,****
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0221,0.18313165381927202,1.39e-11,****
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0221,0.12502098023679323,5.24e-8,****
interaction_var:strain,100.0:GFC0186,0.0:GFC0222,0.23040591899431648,1.3e-11,****
interaction_var:strain,100.0:GFC0186,100.0:GFC0222,0.06425739690746193,4.94e-4,***
interaction_var:strain,100.0:GFC0186,0.5e-06:GFC0222,0.18861844756431445,1.38e-11,****
interaction_var:strain,100.0:GFC0186,100.5e-06:GFC0222,0.037933050820948784,1,ns
interaction_var:strain,100.0:GFC0186,0.0:SV01,0.2328381300373156,1.3e-11,****
interaction_var:strain,100.0:GFC0186,100.0:SV01,0.21328203354497152,1.3e-11,****
interaction_var:strain,100.0:GFC0186,0.5e-06:SV01,0.202833951590944,1.33e-11,****
interaction_var:strain,100.0:GFC0186,100.5e-06:SV01,0.17079082834038792,1.38e-11,****
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0186,-0.12528152047408325,4.21e-5,****
interaction_var:strain,0.5e-06:GFC0186,0.0:GFC0187,0.05513216190394263,0.959,ns
interaction_var:strain,0.5e-06:GFC0186,100.0:GFC0187,-0.02276091518741663,1,ns
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:GFC0187,-0.005699879738030045,1,ns
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0187,-0.02065432680377005,1,ns
interaction_var:strain,0.5e-06:GFC0186,0.0:GFC0188,0.06037264119298741,0.838,ns
interaction_var:strain,0.5e-06:GFC0186,100.0:GFC0188,0.007111014171693658,1,ns
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:GFC0188,0.07171034958938605,0.629,ns
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0188,0.0718518502041686,0.623,ns
interaction_var:strain,0.5e-06:GFC0186,0.0:GFC0189,0.04856742448286522,0.997,ns
interaction_var:strain,0.5e-06:GFC0186,100.0:GFC0189,0.04282125234951825,1,ns
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:GFC0189,0.0862860349499481,0.132,ns
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0189,0.012117768241376725,1,ns
interaction_var:strain,0.5e-06:GFC0186,0.0:GFC0190,0.058375635726462094,0.896,ns
interaction_var:strain,0.5e-06:GFC0186,100.0:GFC0190,0.05800544245828951,0.905,ns
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:GFC0190,0.10174111570018443,0.00913,**
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0190,0.05843209519555284,0.978,ns
interaction_var:strain,0.5e-06:GFC0186,0.0:GFC0191,0.07154075456407114,0.355,ns
interaction_var:strain,0.5e-06:GFC0186,100.0:GFC0191,-0.1331663188340427,1.49e-7,****
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:GFC0191,-0.02807321079416017,1,ns
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0191,-0.1336802474227171,4.63e-6,****
interaction_var:strain,0.5e-06:GFC0186,0.0:GFC0192,0.07415990266233621,0.257,ns
interaction_var:strain,0.5e-06:GFC0186,100.0:GFC0192,0.050317963814211775,0.998,ns
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:GFC0192,-0.015956372876041597,1,ns
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0192,-0.06860085672629478,0.754,ns
interaction_var:strain,0.5e-06:GFC0186,0.0:GFC0193,0.07299358266432895,0.115,ns
interaction_var:strain,0.5e-06:GFC0186,100.0:GFC0193,-0.11674967691641046,9.18e-7,****
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:GFC0193,-0.008280471078420976,1,ns
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0193,-0.12651696031069845,3.07e-5,****
interaction_var:strain,0.5e-06:GFC0186,0.0:GFC0194,0.042822648895444265,1,ns
interaction_var:strain,0.5e-06:GFC0186,100.0:GFC0194,0.018126314261750875,1,ns
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:GFC0194,0.0441802303113199,1,ns
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0194,0.0074327908535283815,1,ns
interaction_var:strain,0.5e-06:GFC0186,0.0:GFC0195,0.04114613530718825,1,ns
interaction_var:strain,0.5e-06:GFC0186,100.0:GFC0195,0.02941383135109446,1,ns
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:GFC0195,0.051935887747845494,0.999,ns
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0195,0.008963035111307055,1,ns
interaction_var:strain,0.5e-06:GFC0186,0.0:GFC0196,0.08299654866660805,0.02,*
interaction_var:strain,0.5e-06:GFC0186,100.0:GFC0196,0.04321663845706872,0.999,ns
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:GFC0196,0.018883611235959247,1,ns
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0196,0.044825979693226825,1,ns
interaction_var:strain,0.5e-06:GFC0186,0.0:GFC0197,0.08553019131271508,0.0113,*
interaction_var:strain,0.5e-06:GFC0186,100.0:GFC0197,0.039355320376235986,1,ns
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:GFC0197,0.02393522179017904,1,ns
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0197,-0.011502786394009257,1,ns
interaction_var:strain,0.5e-06:GFC0186,0.0:GFC0198,0.08288229133790342,0.0205,*
interaction_var:strain,0.5e-06:GFC0186,100.0:GFC0198,-0.010083377299203139,1,ns
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:GFC0198,0.05181238647472389,0.999,ns
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0198,0.0845679713317026,0.168,ns
interaction_var:strain,0.5e-06:GFC0186,0.0:GFC0199,0.04694105507683907,1,ns
interaction_var:strain,0.5e-06:GFC0186,100.0:GFC0199,-0.09162631662582434,0.0244,*
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:GFC0199,0.017545076248746017,1,ns
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0199,-0.12978202427460664,1.31e-5,****
interaction_var:strain,0.5e-06:GFC0186,0.0:GFC0221,0.09122628073293285,3.48e-4,***
interaction_var:strain,0.5e-06:GFC0186,100.0:GFC0221,0.004041099990769792,1,ns
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:GFC0221,0.06842558015766567,0.76,ns
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0221,0.010314906575186883,1,ns
interaction_var:strain,0.5e-06:GFC0186,0.0:GFC0222,0.11569984533271013,8e-8,****
interaction_var:strain,0.5e-06:GFC0186,100.0:GFC0222,-0.05044867675414441,0.882,ns
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:GFC0222,0.0739123739027081,0.535,ns
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:GFC0222,-0.07677302284065757,0.416,ns
interaction_var:strain,0.5e-06:GFC0186,0.0:SV01,0.11813205637570925,5.25e-8,****
interaction_var:strain,0.5e-06:GFC0186,100.0:SV01,0.09857595988336518,4.89e-5,****
interaction_var:strain,0.5e-06:GFC0186,0.5e-06:SV01,0.08812787792933766,0.101,ns
interaction_var:strain,0.5e-06:GFC0186,100.5e-06:SV01,0.05608475467878157,0.991,ns
interaction_var:strain,100.5e-06:GFC0186,0.0:GFC0187,0.18041368237802588,1.38e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:GFC0187,0.10252060528666662,9.62e-4,***
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:GFC0187,0.11958164073605321,1.74e-4,***
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:GFC0187,0.1046271936703132,0.00509,**
interaction_var:strain,100.5e-06:GFC0186,0.0:GFC0188,0.18565416166707066,1.39e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:GFC0188,0.1323925346457769,1.91e-7,****
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:GFC0188,0.1969918700634693,1.39e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:GFC0188,0.19713337067825185,1.39e-11,****
interaction_var:strain,100.5e-06:GFC0186,0.0:GFC0189,0.17384894495694847,1.39e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:GFC0189,0.1681027728236015,1.46e-11,****
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:GFC0189,0.21156755542403136,1.38e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:GFC0189,0.13739928871545998,1.67e-6,****
interaction_var:strain,100.5e-06:GFC0186,0.0:GFC0190,0.18365715620054535,1.39e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:GFC0190,0.18328696293237276,1.39e-11,****
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:GFC0190,0.22702263617426768,1.38e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:GFC0190,0.1837136156696361,1.47e-11,****
interaction_var:strain,100.5e-06:GFC0186,0.0:GFC0191,0.1968222750381544,1.39e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:GFC0191,-0.007884798359959443,1,ns
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:GFC0191,0.09720830967992308,0.0218,*
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:GFC0191,-0.008398726948633868,1,ns
interaction_var:strain,100.5e-06:GFC0186,0.0:GFC0192,0.19944142313641947,1.39e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:GFC0192,0.17559948428829503,1.43e-11,****
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:GFC0192,0.10932514759804166,0.00187,**
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:GFC0192,0.056680663747788476,0.988,ns
interaction_var:strain,100.5e-06:GFC0186,0.0:GFC0193,0.1982751031384122,1.35e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:GFC0193,0.008531843557672794,1,ns
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:GFC0193,0.11700104939566228,3.23e-4,***
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:GFC0193,-0.0012354398366151986,1,ns
interaction_var:strain,100.5e-06:GFC0186,0.0:GFC0194,0.16810416936952752,1.46e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:GFC0194,0.14340783473583413,5.12e-9,****
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:GFC0194,0.16946175078540315,1.13e-10,****
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:GFC0194,0.13271431132761163,6.01e-6,****
interaction_var:strain,100.5e-06:GFC0186,0.0:GFC0195,0.1664276557812715,1.52e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:GFC0195,0.1546953518251777,1.13e-10,****
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:GFC0195,0.17721740822192875,2.14e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:GFC0195,0.1342445555853903,3.97e-6,****
interaction_var:strain,100.5e-06:GFC0186,0.0:GFC0196,0.2082780691406913,1.32e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:GFC0196,0.16849815893115197,1.39e-11,****
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:GFC0196,0.1441651317100425,2.46e-7,****
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:GFC0196,0.17010750016731008,9.39e-11,****
interaction_var:strain,100.5e-06:GFC0186,0.0:GFC0197,0.21081171178679833,1.31e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:GFC0197,0.16463684085031924,1.39e-11,****
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:GFC0197,0.1492167422642623,5.59e-8,****
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:GFC0197,0.113778734080074,6.87e-4,***
interaction_var:strain,100.5e-06:GFC0186,0.0:GFC0198,0.20816381181198668,1.32e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:GFC0198,0.11519814317488011,2.78e-6,****
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:GFC0198,0.17709390694880714,2.17e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:GFC0198,0.20984949180578585,1.39e-11,****
interaction_var:strain,100.5e-06:GFC0186,0.0:GFC0199,0.17222257555092232,1.56e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:GFC0199,0.033655203848258916,1,ns
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:GFC0199,0.14282659672282927,3.61e-7,****
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:GFC0199,-0.00450050380052338,1,ns
interaction_var:strain,100.5e-06:GFC0186,0.0:GFC0221,0.2165078012070161,1.3e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:GFC0221,0.12932262046485304,3.8e-10,****
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:GFC0221,0.19370710063174892,1.39e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:GFC0221,0.13559642704927014,2.75e-6,****
interaction_var:strain,100.5e-06:GFC0186,0.0:GFC0222,0.24098136580679339,1.3e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:GFC0222,0.07483284371993884,0.0285,*
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:GFC0222,0.19919389437679136,1.39e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:GFC0222,0.048508497633425685,1,ns
interaction_var:strain,100.5e-06:GFC0186,0.0:SV01,0.2434135768497925,1.3e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.0:SV01,0.22385748035744843,1.3e-11,****
interaction_var:strain,100.5e-06:GFC0186,0.5e-06:SV01,0.2134093984034209,1.39e-11,****
interaction_var:strain,100.5e-06:GFC0186,100.5e-06:SV01,0.18136627515286483,1.57e-11,****
interaction_var:strain,0.0:GFC0187,100.0:GFC0187,-0.07789307709135926,0.0303,*
interaction_var:strain,0.0:GFC0187,0.5e-06:GFC0187,-0.06083204164197267,0.822,ns
interaction_var:strain,0.0:GFC0187,100.5e-06:GFC0187,-0.07578648870771268,0.206,ns
interaction_var:strain,0.0:GFC0187,0.0:GFC0188,0.0052404792890447804,1,ns
interaction_var:strain,0.0:GFC0187,100.0:GFC0188,-0.04802114773224897,0.975,ns
interaction_var:strain,0.0:GFC0187,0.5e-06:GFC0188,0.01657818768544342,1,ns
interaction_var:strain,0.0:GFC0187,100.5e-06:GFC0188,0.016719688300225966,1,ns
interaction_var:strain,0.0:GFC0187,0.0:GFC0189,-0.00656473742107741,1,ns
interaction_var:strain,0.0:GFC0187,100.0:GFC0189,-0.012310909554424376,1,ns
interaction_var:strain,0.0:GFC0187,0.5e-06:GFC0189,0.031153873046005476,1,ns
interaction_var:strain,0.0:GFC0187,100.5e-06:GFC0189,-0.0430143936625659,1,ns
interaction_var:strain,0.0:GFC0187,0.0:GFC0190,0.003243473822519466,1,ns
interaction_var:strain,0.0:GFC0187,100.0:GFC0190,0.00287328055434688,1,ns
interaction_var:strain,0.0:GFC0187,0.5e-06:GFC0190,0.0466089537962418,0.999,ns
interaction_var:strain,0.0:GFC0187,100.5e-06:GFC0190,0.003299933291610213,1,ns
interaction_var:strain,0.0:GFC0187,0.0:GFC0191,0.016408592660128507,1,ns
interaction_var:strain,0.0:GFC0187,100.0:GFC0191,-0.18829848073798533,1.37e-11,****
interaction_var:strain,0.0:GFC0187,0.5e-06:GFC0191,-0.0832053726981028,0.0626,ns
interaction_var:strain,0.0:GFC0187,100.5e-06:GFC0191,-0.18881240932665974,1.39e-11,****
interaction_var:strain,0.0:GFC0187,0.0:GFC0192,0.019027740758393585,1,ns
interaction_var:strain,0.0:GFC0187,100.0:GFC0192,-0.004814198089730853,1,ns
interaction_var:strain,0.0:GFC0187,0.5e-06:GFC0192,-0.07108853477998422,0.373,ns
interaction_var:strain,0.0:GFC0187,100.5e-06:GFC0192,-0.1237330186302374,2.79e-6,****
interaction_var:strain,0.0:GFC0187,0.0:GFC0193,0.017861420760386326,1,ns
interaction_var:strain,0.0:GFC0187,100.0:GFC0193,-0.17188183882035307,1.36e-11,****
interaction_var:strain,0.0:GFC0187,0.5e-06:GFC0193,-0.0634126329823636,0.721,ns
interaction_var:strain,0.0:GFC0187,100.5e-06:GFC0193,-0.18164912221464108,1.39e-11,****
interaction_var:strain,0.0:GFC0187,0.0:GFC0194,-0.012309513008498363,1,ns
interaction_var:strain,0.0:GFC0187,100.0:GFC0194,-0.03700584764219175,1,ns
interaction_var:strain,0.0:GFC0187,0.5e-06:GFC0194,-0.010951931592622727,1,ns
interaction_var:strain,0.0:GFC0187,100.5e-06:GFC0194,-0.047699371050414247,0.998,ns
