term,group1,group2,estimate,p.adj,p.adj.signif
interaction_var:strain,0.0:GFC0235,100.0:SV01,-0.06028634761755275,0.00614,**
interaction_var:strain,0.0:GFC0235,0.5e-06:SV01,-0.07073442957158044,0.482,ns
interaction_var:strain,0.0:GFC0235,100.5e-06:SV01,-0.10277755282213705,0.00161,**
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0235,-0.08463043501407125,0.072,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0235,-0.08815081283019047,0.038,*
interaction_var:strain,100.0:GFC0235,0.0:GFC0236,-0.03129766387420946,1,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0236,-0.05094320814153075,0.811,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0236,-0.07182590979089021,0.433,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0236,-0.0831981455636884,0.0919,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0237,-0.04855528458165492,0.813,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0237,-0.06396464954480116,0.0917,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0237,-0.04325036616299882,1,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0237,-0.07539163313441044,0.289,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0238,-0.13423592944465365,3.12e-10,****
interaction_var:strain,100.0:GFC0235,100.0:GFC0238,-0.11997121640206915,4.68e-10,****
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0238,-0.10306404591761711,0.0015,**
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0238,-0.07318154405302468,0.375,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0239,-0.05111424451070079,0.677,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0239,-0.05333532932699295,0.544,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0239,-0.045808453636574875,1,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0239,-0.06026350642142919,0.9,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0240,-0.06306824486526053,0.111,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0240,-0.03605725698386514,1,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0240,-0.07919648513002983,0.172,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0240,-0.05583643993432169,0.974,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0241,-0.04765948136468545,0.852,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0241,-0.041644236577167315,0.986,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0241,-0.046750652940974524,1,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0241,-0.06139681771262398,0.87,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0242,-0.05502802454857322,0.444,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0242,-0.034690304907734726,1,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0242,-0.03766669454377036,1,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0242,-0.0524754005060743,0.993,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0243,-0.041969363643764135,0.983,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0243,-0.013553735765470643,1,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0243,-0.053546812214739226,0.989,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0243,-0.047296866045231645,1,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0244,-0.03601123830059383,1,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0244,-0.03365134065441677,1,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0244,-0.07382757129019685,0.349,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0244,-0.045289798635954004,1,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0245,-0.09471238777259944,6.87e-6,****
interaction_var:strain,100.0:GFC0235,100.0:GFC0245,-0.06815153132393922,0.0345,*
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0245,-0.08891305663556898,0.0328,*
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0245,-0.07427711560014236,0.331,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0246,-0.05565262491145792,0.559,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0246,-0.03691642612730556,0.999,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0246,-0.06346583165743636,0.802,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0246,-0.058124188224519396,0.944,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0247,-0.0379163058429296,0.999,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0247,-0.041472972110323025,0.996,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0247,-0.06898109158244478,0.563,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0247,-0.07536081382761592,0.29,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0248,-0.0469202526603647,0.88,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0248,-0.0560988835327727,0.383,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0248,-0.08330790779395963,0.0903,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0248,-0.09481235227860368,0.00987,**
interaction_var:strain,100.0:GFC0235,0.0:GFC0249,-0.07390921253181654,0.00739,**
interaction_var:strain,100.0:GFC0235,100.0:GFC0249,-0.09025510430426065,3.59e-5,****
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0249,-0.10592664500185436,7.45e-4,***
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0249,-0.10393483071394952,0.00122,**
interaction_var:strain,100.0:GFC0235,0.0:GFC0250,-0.040984114482155554,0.99,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0250,-0.04990178739276241,0.854,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0250,-0.08654668371209817,0.0512,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0250,-0.09161638693420748,0.0192,*
interaction_var:strain,100.0:GFC0235,0.0:GFC0251,-0.05751951313208983,0.31,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0251,-0.0632429781833958,0.107,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0251,-0.08529258708601986,0.0641,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0251,-0.07379841339369797,0.35,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0252,-0.045705907139510005,0.919,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0252,-0.04944533775436338,0.769,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0252,-0.09594710306123516,0.00772,**
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0252,-0.07738549555924415,0.223,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0253,-0.038298441710544695,0.998,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0253,-0.045465935917009204,0.925,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0253,-0.0805072098083161,0.142,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0253,-0.07097421596396147,0.471,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0254,-0.04070426444387887,0.992,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0254,-0.023276806742244582,1,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0254,-0.07924532331239018,0.171,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0254,-0.07632990958228372,0.256,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0255,-0.03664536988819683,1,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0255,-0.02713346527220606,1,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0255,-0.08251523250461529,0.103,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0255,-0.08716868409721742,0.0456,*
interaction_var:strain,100.0:GFC0235,0.0:GFC0256,-0.03524570704101637,1,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0256,-0.03954252143407605,0.996,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0256,-0.07035310489547011,0.499,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0256,-0.08644192959141364,0.0522,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0257,-0.03979128142721888,0.995,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0257,-0.038016745228670934,0.999,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0257,-0.07120769637164756,0.461,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0257,-0.0718225874345921,0.433,ns
interaction_var:strain,100.0:GFC0235,0.0:GFC0258,-0.04437134734481829,0.951,ns
interaction_var:strain,100.0:GFC0235,100.0:GFC0258,-0.030438841454346055,1,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:GFC0258,-0.0684181487993197,0.589,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:GFC0258,-0.058829713292156915,0.932,ns
interaction_var:strain,100.0:GFC0235,0.0:SV01,-0.019822732635805862,1,ns
interaction_var:strain,100.0:GFC0235,100.0:SV01,-0.03937882912814955,0.806,ns
interaction_var:strain,100.0:GFC0235,0.5e-06:SV01,-0.04982691108217724,0.998,ns
interaction_var:strain,100.0:GFC0235,100.5e-06:SV01,-0.08187003433273385,0.114,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0235,-0.003520377816119219,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0236,0.05333277113986179,0.999,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0236,0.0336872268725405,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0236,0.01280452522318104,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0236,0.0014322894503828454,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0237,0.036075150432416325,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0237,0.020665785469270087,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0237,0.04138006885107243,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0237,0.009238801879660807,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0238,-0.0496054944305824,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0238,-0.0353407813879979,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0238,-0.018433610903545866,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0238,0.011448890961046565,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0239,0.03351619050337046,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0239,0.0312951056870783,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0239,0.03882198137749637,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0239,0.024366928592642056,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0240,0.021562190148810723,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0240,0.04857317803020611,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0240,0.005433949884041417,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0240,0.028793995079749557,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0241,0.036970953649385796,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0241,0.04298619843690393,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0241,0.037879782073096724,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0241,0.023233617301447268,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0242,0.029602410465498025,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0242,0.04994013010633652,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0242,0.046963740470300885,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0242,0.03215503450799695,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0243,0.04266107137030711,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0243,0.0710766992486006,0.775,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0243,0.031083622799332022,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0243,0.0373335689688396,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0244,0.04861919671347742,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0244,0.050979094359654475,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0244,0.0108028637238744,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0244,0.039340636378117244,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0245,-0.01008195275852819,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0245,0.016478903690132024,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0245,-0.004282621621497729,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0245,0.010353319413928891,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0246,0.028977810102613327,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0246,0.04771400888676569,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0246,0.021164603356634892,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0246,0.02650624678955185,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0247,0.04671412917114165,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0247,0.04315746290374822,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0247,0.015649343431626467,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0247,0.009269621186455329,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0248,0.037710182353706545,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0248,0.028531551481298545,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0248,0.0013225272201116134,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0248,-0.010181917264532436,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0249,0.01072122248225471,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0249,-0.005624669290189399,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0249,-0.021296209987783116,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0249,-0.01930439569987827,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0250,0.043646320531915694,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0250,0.03472864762130884,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0250,-0.0019162486980269233,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0250,-0.006985951920136235,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0251,0.027110921881981415,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0251,0.021387456830675444,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0251,-6.621520719486129e-4,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0251,0.010832021620373278,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0252,0.03892452787456124,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0252,0.035185097259707865,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0252,-0.011316668047163914,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0252,0.0072449394548270984,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0253,0.04633199330352655,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0253,0.039164499097062044,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0253,0.004123225205755143,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0253,0.013656219050109775,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0254,0.04392617057019238,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0254,0.061353628271826666,0.978,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0254,0.005385111701681072,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0254,0.008300525431787525,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0255,0.047985065125874415,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0255,0.05749696974186519,0.995,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0255,0.00211520250945596,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0255,-0.002538249083146177,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0256,0.049384727973054876,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0256,0.0450879135799952,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0256,0.014277330118601134,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0256,-0.001811494577342393,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0257,0.044839153586852365,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0257,0.046613689785400314,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0257,0.013422738642423687,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0257,0.012807847579479142,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:GFC0258,0.04025908766925296,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:GFC0258,0.05419159355972519,0.999,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:GFC0258,0.016212286214751542,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:GFC0258,0.025800721721914333,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.0:SV01,0.06480770237826539,0.778,ns
interaction_var:strain,0.5e-06:GFC0235,100.0:SV01,0.0452516058859217,1,ns
interaction_var:strain,0.5e-06:GFC0235,0.5e-06:SV01,0.03480352393189401,1,ns
interaction_var:strain,0.5e-06:GFC0235,100.5e-06:SV01,0.0027604006813373994,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0236,0.05685314895598101,0.996,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0236,0.03720760468865972,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0236,0.01632490303930026,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0236,0.004952667266502064,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0237,0.039595528248535544,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0237,0.024186163285389306,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0237,0.044900446667191646,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0237,0.012759179695780026,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0238,-0.046085116614463184,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0238,-0.03182040357187868,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0238,-0.014913233087426647,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0238,0.014969268777165784,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0239,0.03703656831948968,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0239,0.03481548350319752,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0239,0.04234235919361559,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0239,0.027887306408761275,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0240,0.02508256796492994,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0240,0.05209355584632533,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0240,0.008954327700160636,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0240,0.032314372895868776,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0241,0.040491331465505015,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0241,0.04650657625302315,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0241,0.04140015988921594,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0241,0.026753995117566487,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0242,0.033122788281617244,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0242,0.05346050792245574,0.999,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0242,0.050484118286420104,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0242,0.03567541232411617,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0243,0.04618144918642633,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0243,0.07459707706471982,0.639,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0243,0.03460400061545124,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0243,0.04085394678495882,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0244,0.05213957452959664,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0244,0.054499472175773694,0.999,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0244,0.01432324153999362,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0244,0.04286101419423646,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0245,-0.006561574942408971,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0245,0.019999281506251243,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0245,-7.622438053785097e-4,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0245,0.01387369723004811,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0246,0.032498187918732546,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0246,0.05123438670288491,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0246,0.02468498117275411,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0246,0.03002662460567107,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0247,0.05023450698726087,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0247,0.04667784071986744,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0247,0.019169721247745686,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0247,0.012789999002574548,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0248,0.041230560169825764,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0248,0.032051929297417764,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0248,0.004842905036230832,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0248,-0.006661539448413217,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0249,0.01424160029837393,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0249,-0.00210429147407018,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0249,-0.017775832171663897,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0249,-0.01578401788375905,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0250,0.04716669834803491,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0250,0.03824902543742806,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0250,0.0016041291180922956,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0250,-0.0034655741040170163,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0251,0.030631299698100634,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0251,0.024907834646794663,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0251,0.002858225744170606,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0251,0.014352399436492497,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.0:GFC0252,0.04244490569068046,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.0:GFC0252,0.038705475075827084,1,ns
interaction_var:strain,100.5e-06:GFC0235,0.5e-06:GFC0252,-0.007796290231044695,1,ns
interaction_var:strain,100.5e-06:GFC0235,100.5e-06:GFC0252,0.010765317270946317,1,ns
